filename,width,height,xmin,ymin,xmax,ymax
25_median.png,1024,1448,782,1373,859,1394
25_median.png,1024,1448,97,428,133,452
25_median.png,1024,1448,138,427,178,452
25_median.png,1024,1448,495,426,525,450
25_median.png,1024,1448,560,426,597,451
25_median.png,1024,1448,758,426,803,451
25_median.png,1024,1448,677,425,754,449
25_median.png,1024,1448,201,484,226,502
25_median.png,1024,1448,95,468,111,492
25_median.png,1024,1448,91,500,111,526
25_median.png,1024,1448,596,1170,626,1187
25_median.png,1024,1448,688,1291,713,1304
26.png,1024,1448,48,72,214,104
26.png,1024,1448,583,175,725,195
26.png,1024,1448,118,200,262,226
26.png,1024,1448,276,200,426,230
26.png,1024,1448,580,210,776,234
26.png,1024,1448,580,246,720,270
26.png,1024,1448,723,322,966,348
26.png,1024,1448,28,344,134,368
26.png,1024,1448,192,346,266,370
26.png,1024,1448,31,399,141,419
26.png,1024,1448,267,397,378,426
26.png,1024,1448,516,400,554,424
26.png,1024,1448,601,403,643,423
26.png,1024,1448,681,403,749,423
26.png,1024,1448,787,403,867,423
26.png,1024,1448,905,403,943,423
26.png,1024,1448,180,430,468,454
26.png,1024,1448,23,455,69,475
26.png,1024,1448,148,456,378,480
26.png,1024,1448,525,459,565,477
26.png,1024,1448,617,459,677,477
26.png,1024,1448,687,457,753,477
26.png,1024,1448,824,454,958,480
26.png,1024,1448,20,481,108,502
26.png,1024,1448,149,483,461,503
26.png,1024,1448,525,483,565,503
26.png,1024,1448,617,483,677,503
26.png,1024,1448,687,483,751,503
26.png,1024,1448,824,482,958,506
26.png,1024,1448,148,506,452,530
26.png,1024,1448,523,509,563,529
26.png,1024,1448,617,509,677,529
26.png,1024,1448,685,509,753,529
26.png,1024,1448,825,509,885,529
26.png,1024,1448,899,509,957,529
26.png,1024,1448,46,1152,118,1176
26.png,1024,1448,159,1153,199,1173
26.png,1024,1448,681,1153,781,1173
26.png,1024,1448,878,1152,952,1176
26.png,1024,1448,44,1180,118,1204
26.png,1024,1448,151,1183,203,1203
26.png,1024,1448,249,1183,309,1203
26.png,1024,1448,671,1183,783,1203
26.png,1024,1448,890,1182,952,1206
26.png,1024,1448,878,1212,952,1236
26.png,1024,1448,673,1213,787,1233
26.png,1024,1448,14,1248,386,1274
26.png,1024,1448,20,1275,479,1300
26.png,1024,1448,20,1296,130,1320
26.png,1024,1448,44,1354,416,1378
26.png,1024,1448,423,1357,847,1377
26.png,1024,1448,859,1357,897,1375
26.png,1024,1448,171,1375,289,1395
26.png,1024,1448,295,1375,449,1395
26.png,1024,1448,455,1375,565,1395
26.png,1024,1448,572,1375,780,1395
26.png,1024,1448,59,505,81,532
26.png,1024,1448,19,505,41,530
26_contrasted.png,1024,1448,48,72,214,104
26_contrasted.png,1024,1448,583,175,725,195
26_contrasted.png,1024,1448,118,200,262,226
26_contrasted.png,1024,1448,276,200,426,230
26_contrasted.png,1024,1448,580,210,776,234
26_contrasted.png,1024,1448,580,246,720,270
26_contrasted.png,1024,1448,723,322,966,348
26_contrasted.png,1024,1448,28,344,134,368
26_contrasted.png,1024,1448,192,346,266,370
26_contrasted.png,1024,1448,31,399,141,419
26_contrasted.png,1024,1448,267,397,378,426
26_contrasted.png,1024,1448,516,400,554,424
26_contrasted.png,1024,1448,601,403,643,423
26_contrasted.png,1024,1448,681,403,749,423
26_contrasted.png,1024,1448,787,403,867,423
26_contrasted.png,1024,1448,905,403,943,423
26_contrasted.png,1024,1448,180,430,468,454
26_contrasted.png,1024,1448,23,455,69,475
26_contrasted.png,1024,1448,148,456,378,480
26_contrasted.png,1024,1448,525,459,565,477
26_contrasted.png,1024,1448,617,459,677,477
26_contrasted.png,1024,1448,687,457,753,477
26_contrasted.png,1024,1448,824,454,958,480
26_contrasted.png,1024,1448,20,481,108,502
26_contrasted.png,1024,1448,149,483,461,503
26_contrasted.png,1024,1448,525,483,565,503
26_contrasted.png,1024,1448,617,483,677,503
26_contrasted.png,1024,1448,687,483,751,503
26_contrasted.png,1024,1448,824,482,958,506
26_contrasted.png,1024,1448,148,506,452,530
26_contrasted.png,1024,1448,523,509,563,529
26_contrasted.png,1024,1448,617,509,677,529
26_contrasted.png,1024,1448,685,509,753,529
26_contrasted.png,1024,1448,825,509,885,529
26_contrasted.png,1024,1448,899,509,957,529
26_contrasted.png,1024,1448,46,1152,118,1176
26_contrasted.png,1024,1448,159,1153,199,1173
26_contrasted.png,1024,1448,681,1153,781,1173
26_contrasted.png,1024,1448,878,1152,952,1176
26_contrasted.png,1024,1448,44,1180,118,1204
26_contrasted.png,1024,1448,151,1183,203,1203
26_contrasted.png,1024,1448,249,1183,309,1203
26_contrasted.png,1024,1448,671,1183,783,1203
26_contrasted.png,1024,1448,890,1182,952,1206
26_contrasted.png,1024,1448,878,1212,952,1236
26_contrasted.png,1024,1448,673,1213,787,1233
26_contrasted.png,1024,1448,14,1248,386,1274
26_contrasted.png,1024,1448,20,1275,479,1300
26_contrasted.png,1024,1448,20,1296,130,1320
26_contrasted.png,1024,1448,44,1354,416,1378
26_contrasted.png,1024,1448,423,1357,847,1377
26_contrasted.png,1024,1448,859,1357,897,1375
26_contrasted.png,1024,1448,171,1375,289,1395
26_contrasted.png,1024,1448,295,1375,449,1395
26_contrasted.png,1024,1448,455,1375,565,1395
26_contrasted.png,1024,1448,572,1375,780,1395
26_contrasted.png,1024,1448,59,505,81,532
26_contrasted.png,1024,1448,19,505,41,530
26_denoise.png,1024,1448,48,72,214,104
26_denoise.png,1024,1448,583,175,725,195
26_denoise.png,1024,1448,118,200,262,226
26_denoise.png,1024,1448,276,200,426,230
26_denoise.png,1024,1448,580,210,776,234
26_denoise.png,1024,1448,580,246,720,270
26_denoise.png,1024,1448,723,322,966,348
26_denoise.png,1024,1448,28,344,134,368
26_denoise.png,1024,1448,192,346,266,370
26_denoise.png,1024,1448,31,399,141,419
26_denoise.png,1024,1448,267,397,378,426
26_denoise.png,1024,1448,516,400,554,424
26_denoise.png,1024,1448,601,403,643,423
26_denoise.png,1024,1448,681,403,749,423
26_denoise.png,1024,1448,787,403,867,423
26_denoise.png,1024,1448,905,403,943,423
26_denoise.png,1024,1448,180,430,468,454
26_denoise.png,1024,1448,23,455,69,475
26_denoise.png,1024,1448,148,456,378,480
26_denoise.png,1024,1448,525,459,565,477
26_denoise.png,1024,1448,617,459,677,477
26_denoise.png,1024,1448,687,457,753,477
26_denoise.png,1024,1448,824,454,958,480
26_denoise.png,1024,1448,20,481,108,502
26_denoise.png,1024,1448,149,483,461,503
26_denoise.png,1024,1448,525,483,565,503
26_denoise.png,1024,1448,617,483,677,503
26_denoise.png,1024,1448,687,483,751,503
26_denoise.png,1024,1448,824,482,958,506
26_denoise.png,1024,1448,148,506,452,530
26_denoise.png,1024,1448,523,509,563,529
26_denoise.png,1024,1448,617,509,677,529
26_denoise.png,1024,1448,685,509,753,529
26_denoise.png,1024,1448,825,509,885,529
26_denoise.png,1024,1448,899,509,957,529
26_denoise.png,1024,1448,46,1152,118,1176
26_denoise.png,1024,1448,159,1153,199,1173
26_denoise.png,1024,1448,681,1153,781,1173
26_denoise.png,1024,1448,878,1152,952,1176
26_denoise.png,1024,1448,44,1180,118,1204
26_denoise.png,1024,1448,151,1183,203,1203
26_denoise.png,1024,1448,249,1183,309,1203
26_denoise.png,1024,1448,671,1183,783,1203
26_denoise.png,1024,1448,890,1182,952,1206
26_denoise.png,1024,1448,878,1212,952,1236
26_denoise.png,1024,1448,673,1213,787,1233
26_denoise.png,1024,1448,14,1248,386,1274
26_denoise.png,1024,1448,20,1275,479,1300
26_denoise.png,1024,1448,20,1296,130,1320
26_denoise.png,1024,1448,44,1354,416,1378
26_denoise.png,1024,1448,423,1357,847,1377
26_denoise.png,1024,1448,859,1357,897,1375
26_denoise.png,1024,1448,171,1375,289,1395
26_denoise.png,1024,1448,295,1375,449,1395
26_denoise.png,1024,1448,455,1375,565,1395
26_denoise.png,1024,1448,572,1375,780,1395
26_denoise.png,1024,1448,59,505,81,532
26_denoise.png,1024,1448,19,505,41,530
26_median.png,1024,1448,48,72,214,104
26_median.png,1024,1448,583,175,725,195
26_median.png,1024,1448,118,200,262,226
26_median.png,1024,1448,276,200,426,230
26_median.png,1024,1448,580,210,776,234
26_median.png,1024,1448,580,246,720,270
26_median.png,1024,1448,723,322,966,348
26_median.png,1024,1448,28,344,134,368
26_median.png,1024,1448,192,346,266,370
26_median.png,1024,1448,31,399,141,419
26_median.png,1024,1448,267,397,378,426
26_median.png,1024,1448,516,400,554,424
26_median.png,1024,1448,601,403,643,423
26_median.png,1024,1448,681,403,749,423
26_median.png,1024,1448,787,403,867,423
26_median.png,1024,1448,905,403,943,423
26_median.png,1024,1448,180,430,468,454
26_median.png,1024,1448,23,455,69,475
26_median.png,1024,1448,148,456,378,480
26_median.png,1024,1448,525,459,565,477
26_median.png,1024,1448,617,459,677,477
26_median.png,1024,1448,687,457,753,477
26_median.png,1024,1448,824,454,958,480
26_median.png,1024,1448,20,481,108,502
26_median.png,1024,1448,149,483,461,503
26_median.png,1024,1448,525,483,565,503
26_median.png,1024,1448,617,483,677,503
26_median.png,1024,1448,687,483,751,503
26_median.png,1024,1448,824,482,958,506
26_median.png,1024,1448,148,506,452,530
26_median.png,1024,1448,523,509,563,529
26_median.png,1024,1448,617,509,677,529
26_median.png,1024,1448,685,509,753,529
26_median.png,1024,1448,825,509,885,529
26_median.png,1024,1448,899,509,957,529
26_median.png,1024,1448,46,1152,118,1176
26_median.png,1024,1448,159,1153,199,1173
26_median.png,1024,1448,681,1153,781,1173
26_median.png,1024,1448,878,1152,952,1176
26_median.png,1024,1448,44,1180,118,1204
26_median.png,1024,1448,151,1183,203,1203
26_median.png,1024,1448,249,1183,309,1203
26_median.png,1024,1448,671,1183,783,1203
26_median.png,1024,1448,890,1182,952,1206
26_median.png,1024,1448,878,1212,952,1236
26_median.png,1024,1448,673,1213,787,1233
26_median.png,1024,1448,14,1248,386,1274
26_median.png,1024,1448,20,1275,479,1300
26_median.png,1024,1448,20,1296,130,1320
26_median.png,1024,1448,44,1354,416,1378
26_median.png,1024,1448,423,1357,847,1377
26_median.png,1024,1448,859,1357,897,1375
26_median.png,1024,1448,171,1375,289,1395
26_median.png,1024,1448,295,1375,449,1395
26_median.png,1024,1448,455,1375,565,1395
26_median.png,1024,1448,572,1375,780,1395
26_median.png,1024,1448,59,505,81,532
26_median.png,1024,1448,19,505,41,530
27.png,1024,1448,523,135,619,151
27.png,1024,1448,605,198,792,222
27.png,1024,1448,571,235,657,253
27.png,1024,1448,762,237,888,257
27.png,1024,1448,82,331,195,367
27.png,1024,1448,93,393,153,409
27.png,1024,1448,235,395,273,411
27.png,1024,1448,397,393,479,411
27.png,1024,1448,101,425,169,441
27.png,1024,1448,229,427,283,443
27.png,1024,1448,407,427,515,443
27.png,1024,1448,85,505,157,521
27.png,1024,1448,339,505,423,523
27.png,1024,1448,619,505,647,523
27.png,1024,1448,697,507,775,523
27.png,1024,1448,787,509,841,525
27.png,1024,1448,863,505,943,525
27.png,1024,1448,73,533,151,553
27.png,1024,1448,207,537,250,553
27.png,1024,1448,253,535,479,555
27.png,1024,1448,507,537,531,555
27.png,1024,1448,617,539,665,555
27.png,1024,1448,715,539,769,555
27.png,1024,1448,890,539,951,555
27.png,1024,1448,73,557,177,575
27.png,1024,1448,206,558,465,578
27.png,1024,1448,507,559,531,577
27.png,1024,1448,615,561,663,577
27.png,1024,1448,719,561,769,579
27.png,1024,1448,891,563,951,579
27.png,1024,1448,73,579,177,599
27.png,1024,1448,207,582,481,602
27.png,1024,1448,507,581,531,599
27.png,1024,1448,615,585,663,601
27.png,1024,1448,721,585,769,601
27.png,1024,1448,901,583,949,603
27.png,1024,1448,207,599,235,613
27.png,1024,1448,73,615,129,633
27.png,1024,1448,204,616,417,637
27.png,1024,1448,423,617,491,635
27.png,1024,1448,505,617,531,635
27.png,1024,1448,613,617,663,635
27.png,1024,1448,721,617,769,637
27.png,1024,1448,903,621,949,637
27.png,1024,1448,205,633,295,651
27.png,1024,1448,73,649,139,669
27.png,1024,1448,205,652,395,673
27.png,1024,1448,507,655,543,671
27.png,1024,1448,619,653,659,671
27.png,1024,1448,711,655,767,671
27.png,1024,1448,903,655,949,671
27.png,1024,1448,205,721,327,737
27.png,1024,1448,67,961,105,977
27.png,1024,1448,157,961,193,977
27.png,1024,1448,239,961,277,977
27.png,1024,1448,318,960,379,979
27.png,1024,1448,433,961,493,979
27.png,1024,1448,545,963,617,979
27.png,1024,1448,659,963,729,979
27.png,1024,1448,752,962,817,981
27.png,1024,1448,845,961,945,979
27.png,1024,1448,73,989,105,1009
27.png,1024,1448,163,991,223,1009
27.png,1024,1448,261,991,295,1009
27.png,1024,1448,338,991,397,1011
27.png,1024,1448,459,991,517,1011
27.png,1024,1448,599,995,629,1011
27.png,1024,1448,681,995,743,1011
27.png,1024,1448,795,995,827,1011
27.png,1024,1448,891,993,949,1011
27.png,1024,1448,423,1039,581,1057
27.png,1024,1448,613,1037,801,1057
27.png,1024,1448,847,1039,909,1057
27.png,1024,1448,66,1048,105,1068
27.png,1024,1448,162,1049,225,1067
27.png,1024,1448,338,1049,397,1067
27.png,1024,1448,409,1097,823,1115
27.png,1024,1448,59,1105,217,1121
27.png,1024,1448,58,1120,273,1138
27.png,1024,1448,57,1138,314,1155
27.png,1024,1448,319,1137,425,1155
27.png,1024,1448,59,1154,315,1173
27.png,1024,1448,56,1181,195,1197
27.png,1024,1448,57,1197,443,1215
27.png,1024,1448,57,1215,85,1231
27.png,1024,1448,95,1214,313,1231
27.png,1024,1448,55,1247,425,1267
27_contrasted.png,1024,1448,523,135,619,151
27_contrasted.png,1024,1448,605,198,792,222
27_contrasted.png,1024,1448,571,235,657,253
27_contrasted.png,1024,1448,762,237,888,257
27_contrasted.png,1024,1448,82,331,195,367
27_contrasted.png,1024,1448,93,393,153,409
27_contrasted.png,1024,1448,235,395,273,411
27_contrasted.png,1024,1448,397,393,479,411
27_contrasted.png,1024,1448,101,425,169,441
27_contrasted.png,1024,1448,229,427,283,443
27_contrasted.png,1024,1448,407,427,515,443
27_contrasted.png,1024,1448,85,505,157,521
27_contrasted.png,1024,1448,339,505,423,523
27_contrasted.png,1024,1448,619,505,647,523
27_contrasted.png,1024,1448,697,507,775,523
27_contrasted.png,1024,1448,787,509,841,525
27_contrasted.png,1024,1448,863,505,943,525
27_contrasted.png,1024,1448,73,533,151,553
27_contrasted.png,1024,1448,207,537,250,553
27_contrasted.png,1024,1448,253,535,479,555
27_contrasted.png,1024,1448,507,537,531,555
27_contrasted.png,1024,1448,617,539,665,555
27_contrasted.png,1024,1448,715,539,769,555
27_contrasted.png,1024,1448,890,539,951,555
27_contrasted.png,1024,1448,73,557,177,575
27_contrasted.png,1024,1448,206,558,465,578
27_contrasted.png,1024,1448,507,559,531,577
27_contrasted.png,1024,1448,615,561,663,577
27_contrasted.png,1024,1448,719,561,769,579
27_contrasted.png,1024,1448,891,563,951,579
27_contrasted.png,1024,1448,73,579,177,599
27_contrasted.png,1024,1448,207,582,481,602
27_contrasted.png,1024,1448,507,581,531,599
27_contrasted.png,1024,1448,615,585,663,601
27_contrasted.png,1024,1448,721,585,769,601
27_contrasted.png,1024,1448,901,583,949,603
27_contrasted.png,1024,1448,207,599,235,613
27_contrasted.png,1024,1448,73,615,129,633
27_contrasted.png,1024,1448,204,616,417,637
27_contrasted.png,1024,1448,423,617,491,635
27_contrasted.png,1024,1448,505,617,531,635
27_contrasted.png,1024,1448,613,617,663,635
27_contrasted.png,1024,1448,721,617,769,637
27_contrasted.png,1024,1448,903,621,949,637
27_contrasted.png,1024,1448,205,633,295,651
27_contrasted.png,1024,1448,73,649,139,669
27_contrasted.png,1024,1448,205,652,395,673
27_contrasted.png,1024,1448,507,655,543,671
27_contrasted.png,1024,1448,619,653,659,671
27_contrasted.png,1024,1448,711,655,767,671
27_contrasted.png,1024,1448,903,655,949,671
27_contrasted.png,1024,1448,205,721,327,737
27_contrasted.png,1024,1448,67,961,105,977
27_contrasted.png,1024,1448,157,961,193,977
27_contrasted.png,1024,1448,239,961,277,977
27_contrasted.png,1024,1448,318,960,379,979
27_contrasted.png,1024,1448,433,961,493,979
27_contrasted.png,1024,1448,545,963,617,979
27_contrasted.png,1024,1448,659,963,729,979
27_contrasted.png,1024,1448,752,962,817,981
27_contrasted.png,1024,1448,845,961,945,979
27_contrasted.png,1024,1448,73,989,105,1009
27_contrasted.png,1024,1448,163,991,223,1009
27_contrasted.png,1024,1448,261,991,295,1009
27_contrasted.png,1024,1448,338,991,397,1011
27_contrasted.png,1024,1448,459,991,517,1011
27_contrasted.png,1024,1448,599,995,629,1011
27_contrasted.png,1024,1448,681,995,743,1011
27_contrasted.png,1024,1448,795,995,827,1011
27_contrasted.png,1024,1448,891,993,949,1011
27_contrasted.png,1024,1448,423,1039,581,1057
27_contrasted.png,1024,1448,613,1037,801,1057
27_contrasted.png,1024,1448,847,1039,909,1057
27_contrasted.png,1024,1448,66,1048,105,1068
27_contrasted.png,1024,1448,162,1049,225,1067
27_contrasted.png,1024,1448,338,1049,397,1067
27_contrasted.png,1024,1448,409,1097,823,1115
27_contrasted.png,1024,1448,59,1105,217,1121
27_contrasted.png,1024,1448,58,1120,273,1138
27_contrasted.png,1024,1448,57,1138,314,1155
27_contrasted.png,1024,1448,319,1137,425,1155
27_contrasted.png,1024,1448,59,1154,315,1173
27_contrasted.png,1024,1448,56,1181,195,1197
27_contrasted.png,1024,1448,57,1197,443,1215
27_contrasted.png,1024,1448,57,1215,85,1231
27_contrasted.png,1024,1448,95,1214,313,1231
27_contrasted.png,1024,1448,55,1247,425,1267
27_denoise.png,1024,1448,523,135,619,151
27_denoise.png,1024,1448,605,198,792,222
27_denoise.png,1024,1448,571,235,657,253
27_denoise.png,1024,1448,762,237,888,257
27_denoise.png,1024,1448,82,331,195,367
27_denoise.png,1024,1448,93,393,153,409
27_denoise.png,1024,1448,235,395,273,411
27_denoise.png,1024,1448,397,393,479,411
27_denoise.png,1024,1448,101,425,169,441
27_denoise.png,1024,1448,229,427,283,443
27_denoise.png,1024,1448,407,427,515,443
27_denoise.png,1024,1448,85,505,157,521
27_denoise.png,1024,1448,339,505,423,523
27_denoise.png,1024,1448,619,505,647,523
27_denoise.png,1024,1448,697,507,775,523
27_denoise.png,1024,1448,787,509,841,525
27_denoise.png,1024,1448,863,505,943,525
27_denoise.png,1024,1448,73,533,151,553
27_denoise.png,1024,1448,207,537,250,553
27_denoise.png,1024,1448,253,535,479,555
27_denoise.png,1024,1448,507,537,531,555
27_denoise.png,1024,1448,617,539,665,555
27_denoise.png,1024,1448,715,539,769,555
27_denoise.png,1024,1448,890,539,951,555
27_denoise.png,1024,1448,73,557,177,575
27_denoise.png,1024,1448,206,558,465,578
27_denoise.png,1024,1448,507,559,531,577
27_denoise.png,1024,1448,615,561,663,577
27_denoise.png,1024,1448,719,561,769,579
27_denoise.png,1024,1448,891,563,951,579
27_denoise.png,1024,1448,73,579,177,599
27_denoise.png,1024,1448,207,582,481,602
27_denoise.png,1024,1448,507,581,531,599
27_denoise.png,1024,1448,615,585,663,601
27_denoise.png,1024,1448,721,585,769,601
27_denoise.png,1024,1448,901,583,949,603
27_denoise.png,1024,1448,207,599,235,613
27_denoise.png,1024,1448,73,615,129,633
27_denoise.png,1024,1448,204,616,417,637
27_denoise.png,1024,1448,423,617,491,635
27_denoise.png,1024,1448,505,617,531,635
27_denoise.png,1024,1448,613,617,663,635
27_denoise.png,1024,1448,721,617,769,637
27_denoise.png,1024,1448,903,621,949,637
27_denoise.png,1024,1448,205,633,295,651
27_denoise.png,1024,1448,73,649,139,669
27_denoise.png,1024,1448,205,652,395,673
27_denoise.png,1024,1448,507,655,543,671
27_denoise.png,1024,1448,619,653,659,671
27_denoise.png,1024,1448,711,655,767,671
27_denoise.png,1024,1448,903,655,949,671
27_denoise.png,1024,1448,205,721,327,737
27_denoise.png,1024,1448,67,961,105,977
27_denoise.png,1024,1448,157,961,193,977
27_denoise.png,1024,1448,239,961,277,977
27_denoise.png,1024,1448,318,960,379,979
27_denoise.png,1024,1448,433,961,493,979
27_denoise.png,1024,1448,545,963,617,979
27_denoise.png,1024,1448,659,963,729,979
27_denoise.png,1024,1448,752,962,817,981
27_denoise.png,1024,1448,845,961,945,979
27_denoise.png,1024,1448,73,989,105,1009
27_denoise.png,1024,1448,163,991,223,1009
27_denoise.png,1024,1448,261,991,295,1009
27_denoise.png,1024,1448,338,991,397,1011
27_denoise.png,1024,1448,459,991,517,1011
27_denoise.png,1024,1448,599,995,629,1011
27_denoise.png,1024,1448,681,995,743,1011
27_denoise.png,1024,1448,795,995,827,1011
27_denoise.png,1024,1448,891,993,949,1011
27_denoise.png,1024,1448,423,1039,581,1057
27_denoise.png,1024,1448,613,1037,801,1057
27_denoise.png,1024,1448,847,1039,909,1057
27_denoise.png,1024,1448,66,1048,105,1068
27_denoise.png,1024,1448,162,1049,225,1067
27_denoise.png,1024,1448,338,1049,397,1067
27_denoise.png,1024,1448,409,1097,823,1115
27_denoise.png,1024,1448,59,1105,217,1121
27_denoise.png,1024,1448,58,1120,273,1138
27_denoise.png,1024,1448,57,1138,314,1155
27_denoise.png,1024,1448,319,1137,425,1155
27_denoise.png,1024,1448,59,1154,315,1173
27_denoise.png,1024,1448,56,1181,195,1197
27_denoise.png,1024,1448,57,1197,443,1215
27_denoise.png,1024,1448,57,1215,85,1231
27_denoise.png,1024,1448,95,1214,313,1231
27_denoise.png,1024,1448,55,1247,425,1267
27_median.png,1024,1448,523,135,619,151
27_median.png,1024,1448,605,198,792,222
27_median.png,1024,1448,571,235,657,253
27_median.png,1024,1448,762,237,888,257
27_median.png,1024,1448,82,331,195,367
27_median.png,1024,1448,93,393,153,409
27_median.png,1024,1448,235,395,273,411
27_median.png,1024,1448,397,393,479,411
27_median.png,1024,1448,101,425,169,441
27_median.png,1024,1448,229,427,283,443
27_median.png,1024,1448,407,427,515,443
27_median.png,1024,1448,85,505,157,521
27_median.png,1024,1448,339,505,423,523
27_median.png,1024,1448,619,505,647,523
27_median.png,1024,1448,697,507,775,523
27_median.png,1024,1448,787,509,841,525
27_median.png,1024,1448,863,505,943,525
27_median.png,1024,1448,73,533,151,553
27_median.png,1024,1448,207,537,250,553
27_median.png,1024,1448,253,535,479,555
27_median.png,1024,1448,507,537,531,555
27_median.png,1024,1448,617,539,665,555
27_median.png,1024,1448,715,539,769,555
27_median.png,1024,1448,890,539,951,555
27_median.png,1024,1448,73,557,177,575
27_median.png,1024,1448,206,558,465,578
27_median.png,1024,1448,507,559,531,577
27_median.png,1024,1448,615,561,663,577
27_median.png,1024,1448,719,561,769,579
27_median.png,1024,1448,891,563,951,579
27_median.png,1024,1448,73,579,177,599
27_median.png,1024,1448,207,582,481,602
27_median.png,1024,1448,507,581,531,599
27_median.png,1024,1448,615,585,663,601
27_median.png,1024,1448,721,585,769,601
27_median.png,1024,1448,901,583,949,603
27_median.png,1024,1448,207,599,235,613
27_median.png,1024,1448,73,615,129,633
27_median.png,1024,1448,204,616,417,637
27_median.png,1024,1448,423,617,491,635
27_median.png,1024,1448,505,617,531,635
27_median.png,1024,1448,613,617,663,635
27_median.png,1024,1448,721,617,769,637
27_median.png,1024,1448,903,621,949,637
27_median.png,1024,1448,205,633,295,651
27_median.png,1024,1448,73,649,139,669
27_median.png,1024,1448,205,652,395,673
27_median.png,1024,1448,507,655,543,671
27_median.png,1024,1448,619,653,659,671
27_median.png,1024,1448,711,655,767,671
27_median.png,1024,1448,903,655,949,671
27_median.png,1024,1448,205,721,327,737
27_median.png,1024,1448,67,961,105,977
27_median.png,1024,1448,157,961,193,977
27_median.png,1024,1448,239,961,277,977
27_median.png,1024,1448,318,960,379,979
27_median.png,1024,1448,433,961,493,979
27_median.png,1024,1448,545,963,617,979
27_median.png,1024,1448,659,963,729,979
27_median.png,1024,1448,752,962,817,981
27_median.png,1024,1448,845,961,945,979
27_median.png,1024,1448,73,989,105,1009
27_median.png,1024,1448,163,991,223,1009
27_median.png,1024,1448,261,991,295,1009
27_median.png,1024,1448,338,991,397,1011
27_median.png,1024,1448,459,991,517,1011
27_median.png,1024,1448,599,995,629,1011
27_median.png,1024,1448,681,995,743,1011
27_median.png,1024,1448,795,995,827,1011
27_median.png,1024,1448,891,993,949,1011
27_median.png,1024,1448,423,1039,581,1057
27_median.png,1024,1448,613,1037,801,1057
27_median.png,1024,1448,847,1039,909,1057
27_median.png,1024,1448,66,1048,105,1068
27_median.png,1024,1448,162,1049,225,1067
27_median.png,1024,1448,338,1049,397,1067
27_median.png,1024,1448,409,1097,823,1115
27_median.png,1024,1448,59,1105,217,1121
27_median.png,1024,1448,58,1120,273,1138
27_median.png,1024,1448,57,1138,314,1155
27_median.png,1024,1448,319,1137,425,1155
27_median.png,1024,1448,59,1154,315,1173
27_median.png,1024,1448,56,1181,195,1197
27_median.png,1024,1448,57,1197,443,1215
27_median.png,1024,1448,57,1215,85,1231
27_median.png,1024,1448,95,1214,313,1231
27_median.png,1024,1448,55,1247,425,1267
28.png,1024,1448,390,94,662,170
28.png,1024,1448,509,163,653,181
28.png,1024,1448,623,233,865,253
28.png,1024,1448,706,258,810,282
28.png,1024,1448,106,304,252,334
28.png,1024,1448,262,304,404,334
28.png,1024,1448,567,323,597,341
28.png,1024,1448,603,323,727,343
28.png,1024,1448,567,351,727,367
28.png,1024,1448,728,345,844,371
28.png,1024,1448,567,391,615,407
28.png,1024,1448,565,411,595,427
28.png,1024,1448,769,411,799,427
28.png,1024,1448,809,407,899,425
28.png,1024,1448,115,451,207,471
28.png,1024,1448,409,453,513,473
28.png,1024,1448,713,449,747,469
28.png,1024,1448,813,453,835,469
28.png,1024,1448,863,451,919,469
28.png,1024,1448,101,491,223,507
28.png,1024,1448,245,493,665,514
28.png,1024,1448,707,491,755,509
28.png,1024,1448,789,493,823,509
28.png,1024,1448,867,489,927,509
28.png,1024,1448,243,511,289,527
28.png,1024,1448,80,1092,434,1118
28.png,1024,1448,699,1109,773,1129
28.png,1024,1448,863,1105,930,1131
28.png,1024,1448,78,1125,462,1151
28.png,1024,1448,699,1137,773,1157
28.png,1024,1448,875,1137,927,1157
28.png,1024,1448,697,1167,777,1187
28.png,1024,1448,860,1167,927,1187
28.png,1024,1448,89,1193,440,1213
28.png,1024,1448,442,1193,597,1213
28.png,1024,1448,86,1209,442,1226
28.png,1024,1448,439,1211,714,1227
28.png,1024,1448,126,1313,281,1333
28.png,1024,1448,203,1334,375,1352
28.png,1024,1448,192,1352,545,1376
28.png,1024,1448,630,1394,860,1420
28.png,1024,1448,778,450,808,468
28.png,1024,1448,285,1313,379,1334
28.png,1024,1448,385,1313,508,1334
28.png,1024,1448,513,1313,792,1334
28.png,1024,1448,801,1313,897,1333
28.png,1024,1448,379,1334,825,1352
28.png,1024,1448,545,1352,683,1375
28.png,1024,1448,683,1352,835,1372
28_contrasted.png,1024,1448,390,94,662,170
28_contrasted.png,1024,1448,509,163,653,181
28_contrasted.png,1024,1448,623,233,865,253
28_contrasted.png,1024,1448,706,258,810,282
28_contrasted.png,1024,1448,106,304,252,334
28_contrasted.png,1024,1448,262,304,404,334
28_contrasted.png,1024,1448,567,323,597,341
28_contrasted.png,1024,1448,603,323,727,343
28_contrasted.png,1024,1448,567,351,727,367
28_contrasted.png,1024,1448,728,345,844,371
28_contrasted.png,1024,1448,567,391,615,407
28_contrasted.png,1024,1448,565,411,595,427
28_contrasted.png,1024,1448,769,411,799,427
28_contrasted.png,1024,1448,809,407,899,425
28_contrasted.png,1024,1448,115,451,207,471
28_contrasted.png,1024,1448,409,453,513,473
28_contrasted.png,1024,1448,713,449,747,469
28_contrasted.png,1024,1448,813,453,835,469
